% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2006	1	1	1	0	28	9422	0	1
2008	1	1	1	0	28	9422	0	1
2010	1	1	1	0	28	9422	0	1
2012	1	1	1	0	28	9422	0	1
2020	1	1	1	0	28	9422	0	1
2022	1	1	1	0	28	9422	0	1
2024	1	1	1	0	28	9422	0	1
2025	1	1	1	0	28	9422	0	1
2034	1	1	1	0	28	9422	0	1
2036	1	1	1	0	28	9422	0	1
2037	1	1	1	0	28	9422	0	1
2039	1	1	1	0	28	9422	0	1
2048	1	1	1	0	28	9422	0	1
2049	1	1	1	0	28	9422	0	1
2051	1	1	1	0	28	9422	0	1
2053	1	1	1	0	28	9422	0	1
2054	1	1	1	0	28	9422	0	1
2063	1	1	1	0	28	9422	0	1
2065	1	1	1	0	28	9422	0	1
2066	1	1	1	0	28	9422	0	1
2068	1	1	1	0	28	9422	0	1
2077	1	1	1	0	28	9422	0	1
2103	1	1	1	0	28	9422	0	1
2105	1	1	1	0	28	9422	0	1
2107	1	1	1	0	28	9422	0	1
2108	1	1	1	0	28	9422	0	1
2117	1	1	1	0	28	9422	0	1
2119	1	1	1	0	28	9422	0	1
2121	1	1	1	0	28	9422	0	1
2122	1	1	1	0	28	9422	0	1
2131	1	1	1	0	28	9422	0	1
2133	1	1	1	0	28	9422	0	1
2135	1	1	1	0	28	9422	0	1
2136	1	1	1	0	28	9422	0	1
2145	1	1	1	0	28	9422	0	1
2147	1	1	1	0	28	9422	0	1
2160	1	1	1	0	28	9422	0	1
2162	1	1	1	0	28	9422	0	1
2164	1	1	1	0	28	9422	0	1
2165	1	1	1	0	28	9422	0	1
2174	1	1	1	0	28	9422	0	1
2186	1	1	1	0	28	9422	0	1
2188	1	1	1	0	28	9422	0	1
2257	1	1	1	0	28	9422	0	1
2259	1	1	1	0	28	9422	0	1
2261	1	1	1	0	28	9422	0	1
2262	1	1	1	0	28	9422	0	1
2271	1	1	1	0	28	9422	0	1
2273	1	1	1	0	28	9422	0	1
2354	1	1	1	0	28	9422	0	1
2356	1	1	1	0	28	9422	0	1
2437	1	1	1	0	28	9422	0	1
2439	1	1	1	0	28	9422	0	1
2441	1	1	1	0	28	9422	0	1
2442	1	1	1	0	28	9422	0	1
2451	1	1	1	0	28	9422	0	1
2453	1	1	1	0	28	9422	0	1
2534	1	1	1	0	28	9422	0	1
2536	1	1	1	0	28	9422	0	1
2617	1	1	1	0	28	9422	0	1
2619	1	1	1	0	28	9422	0	1
2621	1	1	1	0	28	9422	0	1
2622	1	1	1	0	28	9422	0	1
2631	1	1	1	0	28	9422	0	1
2633	1	1	1	0	28	9422	0	1
2714	1	1	1	0	28	9422	0	1
2716	1	1	1	0	28	9422	0	1
2797	1	1	1	0	28	9422	0	1
2799	1	1	1	0	28	9422	0	1
2801	1	1	1	0	28	9422	0	1
