#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
0.6		1.0.0.2		0		x		0		1		x		x		x		x	0	41.9296
0.6		7.0.0.2		0		x		0		3		x		x		x		x	0	34
0.605		1.0.0.2		0		x		0		1		x		x		x		x	0	41.9296
0.605		7.0.0.2		0		x		0		3		x		x		x		x	0	34
0.61		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.61		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.615		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.615		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.62		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.62		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.625		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.625		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.63		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.63		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.635		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.635		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.64		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.64		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.645		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.645		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.65		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.65		7.0.0.2		0		x		0		3		x		x		x		x	0	33.5704
0.655		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.655		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.66		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.66		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.665		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.665		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.67		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.67		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.675		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.675		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.68		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.68		7.0.0.2		0		x		0		5		x		x		x		x	0	33.5704
0.685		1.0.0.2		0		x		0		2		x		x		x		x	0	41.9296
0.685		7.0.0.2		0		x		0		5		x		x		x		x	0	33.0704
0.69		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.69		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.695		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.695		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.7		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.7		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.705		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.705		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.71		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.71		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.715		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.715		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.72		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.72		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.725		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.725		7.0.0.2		0		x		0		5		x		x		x		x	0	34.0704
0.73		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.73		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.735		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.735		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.74		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.74		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.745		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.745		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.75		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.75		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.755		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.755		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.76		1.0.0.2		0		x		0		3		x		x		x		x	0	41.9296
0.76		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.765		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.765		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.77		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.77		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.775		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.775		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.78		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.78		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.785		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.785		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.79		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.79		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.795		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.795		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.8		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.8		7.0.0.2		0		x		0		8		x		x		x		x	0	34.0704
0.805		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.805		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.81		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.81		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.815		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.815		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.82		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.82		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.825		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.825		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.83		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.83		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.835		1.0.0.2		0		x		0		4		x		x		x		x	0	41.9296
0.835		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.84		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.84		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.845		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.845		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.85		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.85		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.855		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.855		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.86		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.86		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.865		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.865		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.87		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.87		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.875		1.0.0.2		0		x		0		6		x		x		x		x	0	41.9296
0.875		7.0.0.2		0		x		0		11		x		x		x		x	0	34.0704
0.88		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.88		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.885		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.885		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.89		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.89		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.895		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.895		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.9		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.9		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.905		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.905		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.91		1.0.0.2		0		x		0		6		x		x		x		x	0	40.9299
0.91		7.0.0.2		0		x		0		17		x		x		x		x	0	34.0704
0.915		1.0.0.2		0		x		0		8		x		x		x		x	0	40.9299
0.915		7.0.0.2		0		x		0		17		x		x		x		x	0	34.5703
0.92		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.92		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.925		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.925		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.93		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.93		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.935		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.935		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.94		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.94		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.945		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.945		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.95		1.0.0.2		0		x		0		9		x		x		x		x	0	40.9299
0.95		7.0.0.2		0		x		0		17		x		x		x		x	0	37.5698
0.955		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.955		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.96		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.96		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.965		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.965		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.97		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.97		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.975		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.975		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.98		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.98		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.985		1.0.0.2		0		x		0		9		x		x		x		x	0	39.9302
0.985		7.0.0.2		0		x		0		26		x		x		x		x	0	37.5698
0.99		1.0.0.2		0		x		0		10		x		x		x		x	0	39.9302
0.99		7.0.0.2		0		x		0		26		x		x		x		x	0	34.0704
0.995		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
0.995		7.0.0.2		0		x		0		26		x		x		x		x	0	38.0695
1		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.005		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.005		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.01		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.01		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.015		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.015		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.02		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.02		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.025		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.025		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.03		1.0.0.2		0		x		0		13		x		x		x		x	0	39.9302
1.03		7.0.0.2		0		x		0		26		x		x		x		x	0	41.0691
1.035		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.035		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.04		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.04		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.045		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.045		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.05		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.05		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.055		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.055		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.06		1.0.0.2		0		x		0		13		x		x		x		x	0	38.9305
1.06		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0691
1.065		1.0.0.2		0		x		0		14		x		x		x		x	0	38.9305
1.065		7.0.0.2		0		x		0		38		x		x		x		x	0	33.0704
1.07		1.0.0.2		0		x		0		16		x		x		x		x	0	38.9305
1.07		7.0.0.2		0		x		0		38		x		x		x		x	0	36.07
1.075		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.075		7.0.0.2		0		x		0		38		x		x		x		x	0	41.0689
1.08		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.08		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.085		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.085		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.09		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.09		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.095		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.095		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.1		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.1		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.105		1.0.0.2		0		x		0		19		x		x		x		x	0	38.9305
1.105		7.0.0.2		0		x		0		38		x		x		x		x	0	44.0685
1.11		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.11		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.115		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.115		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.12		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.12		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.125		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.125		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.13		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.13		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.135		1.0.0.2		0		x		0		19		x		x		x		x	0	37.9302
1.135		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.0685
1.14		1.0.0.2		0		x		0		20		x		x		x		x	0	37.9302
1.14		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	33.0704
1.145		1.0.0.2		0		x		0		22		x		x		x		x	0	37.9302
1.145		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	36.07
1.15		1.0.0.2		0		x		0		25		x		x		x		x	0	37.9302
1.15		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	41.0689
1.155		1.0.0.2		0		x		0		27		x		x		x		x	0	37.9302
1.155		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	44.07
1.16		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.16		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	45.5704
1.165		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.165		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	45.5704
1.17		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.17		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	45.5704
1.175		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.175		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	45.5704
1.18		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.18		7.0.0.2		154.91		x		0		56		x		x		x		x	224.764	45.5704
1.185		1.0.0.2		0		x		0		28		x		x		x		x	0	37.9302
1.185		7.0.0.2		154.91		x		0		74		x		x		x		x	224.764	45.5704
1.19		1.0.0.2		0		x		0		28		x		x		x		x	0	35.9296
1.19		7.0.0.2		154.91		x		0		80		x		x		x		x	224.764	45.5704
1.195		1.0.0.2		0		x		0		28		x		x		x		x	0	35.9296
1.195		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	45.5704
1.2		1.0.0.2		0		x		0		28		x		x		x		x	0	35.9296
1.2		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	45.5704
1.205		1.0.0.2		0		x		0		28		x		x		x		x	0	35.9296
1.205		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	45.5704
1.21		1.0.0.2		0		x		0		28		x		x		x		x	0	35.9296
1.21		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	45.5704
1.215		1.0.0.2		0		x		0		29		x		x		x		x	0	35.9296
1.215		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	33.0704
1.22		1.0.0.2		0		x		0		31		x		x		x		x	0	35.9296
1.22		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	36.07
1.225		1.0.0.2		0		x		0		34		x		x		x		x	0	35.9296
1.225		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	41.0689
1.23		1.0.0.2		0		x		0		36		x		x		x		x	0	35.9296
1.23		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	44.07
1.235		1.0.0.2		0		x		0		39		x		x		x		x	0	35.9296
1.235		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	45.8704
1.24		1.0.0.2		0		x		0		41		x		x		x		x	0	35.9296
1.24		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	47.2704
1.245		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.245		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	49.0704
1.25		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.25		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	49.0704
1.255		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.255		7.0.0.2		154.91		x		0		83		x		x		x		x	224.764	49.0704
1.26		1.0.0.2		0		x		0		42		x		x		x		x	0	37.9302
1.26		7.0.0.2		154.91		x		0		101		x		x		x		x	224.764	49.0704
1.265		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.265		7.0.0.2		1256.73		x		0		107		x		x		x		x	1526.03	49.0704
1.27		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.27		7.0.0.2		1256.73		x		0		116		x		x		x		x	1526.03	49.0704
1.275		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.275		7.0.0.2		1256.73		x		0		122		x		x		x		x	1526.03	49.0704
1.28		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.28		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	49.0704
1.285		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.285		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	49.0704
1.29		1.0.0.2		0		x		0		42		x		x		x		x	0	35.9296
1.29		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	33.0704
1.295		1.0.0.2		0		x		0		45		x		x		x		x	0	35.9296
1.295		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	36.07
1.3		1.0.0.2		0		x		0		47		x		x		x		x	0	35.9296
1.3		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	41.0689
1.305		1.0.0.2		0		x		0		50		x		x		x		x	0	35.9296
1.305		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	44.07
1.31		1.0.0.2		10.5335		x		0		52		x		x		x		x	12.7217	35.9296
1.31		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	45.8704
1.315		1.0.0.2		10.5335		x		0		55		x		x		x		x	12.7217	35.9296
1.315		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	47.2704
1.32		1.0.0.2		10.5335		x		0		57		x		x		x		x	12.7217	35.9296
1.32		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	49.0704
1.325		1.0.0.2		10.5335		x		0		60		x		x		x		x	12.7217	35.9296
1.325		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	50.8704
1.33		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.33		7.0.0.2		1256.73		x		0		125		x		x		x		x	1526.03	52.0704
1.335		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	38.3303
1.335		7.0.0.2		1256.73		x		0		140		x		x		x		x	1526.03	52.0704
1.34		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.34		7.0.0.2		1256.73		x		0		149		x		x		x		x	1526.03	52.0704
1.345		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.345		7.0.0.2		1256.73		x		0		155		x		x		x		x	1526.03	52.0704
1.35		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.35		7.0.0.2		2174.56		x		0		164		x		x		x		x	3054.14	52.0704
1.355		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.355		7.0.0.2		2174.56		x		0		170		x		x		x		x	3054.14	52.0704
1.36		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.9296
1.36		7.0.0.2		2174.56		x		0		179		x		x		x		x	3054.14	52.0704
1.365		1.0.0.2		10.5335		x		0		63		x		x		x		x	12.7217	35.2631
1.365		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	52.0704
1.37		1.0.0.2		10.5335		x		0		65		x		x		x		x	12.7217	35.2631
1.37		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	35.0702
1.375		1.0.0.2		10.5335		x		0		68		x		x		x		x	12.7217	35.2631
1.375		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	40.0691
1.38		1.0.0.2		10.5335		x		0		70		x		x		x		x	12.7217	35.2631
1.38		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	43.8697
1.385		1.0.0.2		10.5335		x		0		73		x		x		x		x	12.7217	35.2631
1.385		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	45.2704
1.39		1.0.0.2		10.5335		x		0		75		x		x		x		x	12.7217	35.2631
1.39		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	47.0704
1.395		1.0.0.2		10.5335		x		0		78		x		x		x		x	12.7217	35.2631
1.395		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	48.8704
1.4		1.0.0.2		10.5335		x		0		80		x		x		x		x	12.7217	35.2631
1.4		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	50.2704
1.405		1.0.0.2		10.5335		x		0		83		x		x		x		x	12.7217	35.2631
1.405		7.0.0.2		2174.56		x		0		188		x		x		x		x	3054.14	51.9038
1.41		1.0.0.2		10.5335		x		0		86		x		x		x		x	12.7217	38.3303
1.41		7.0.0.2		2174.56		x		0		203		x		x		x		x	3054.14	53.0704
1.415		1.0.0.2		10.5335		x		0		88		x		x		x		x	12.7217	35.9296
1.415		7.0.0.2		2174.56		x		0		209		x		x		x		x	3054.14	54.8704
1.42		1.0.0.2		10.5335		x		0		91		x		x		x		x	12.7217	35.9296
1.42		7.0.0.2		2867.2		x		0		218		x		x		x		x	3554.74	56.2704
1.425		1.0.0.2		10.5335		x		0		93		x		x		x		x	12.7217	35.9296
1.425		7.0.0.2		2867.2		x		0		224		x		x		x		x	3554.74	59.67
1.43		1.0.0.2		10.5335		x		0		94		x		x		x		x	12.7217	35.9296
1.43		7.0.0.2		2867.2		x		0		233		x		x		x		x	3554.74	61.5704
1.435		1.0.0.2		10.5335		x		0		94		x		x		x		x	12.7217	35.9296
1.435		7.0.0.2		2867.2		x		0		239		x		x		x		x	3554.74	61.5704
1.44		1.0.0.2		10.5335		x		0		94		x		x		x		x	12.7217	35.4297
1.44		7.0.0.2		2867.2		x		0		251		x		x		x		x	3554.74	61.5704
1.445		1.0.0.2		10.5335		x		0		96		x		x		x		x	12.7217	34.9296
1.445		7.0.0.2		2867.2		x		0		257		x		x		x		x	3554.74	34.5703
1.45		1.0.0.2		10.5335		x		0		99		x		x		x		x	12.7217	35.9296
1.45		7.0.0.2		2867.2		x		0		263		x		x		x		x	3554.74	39.0694
1.455		1.0.0.2		10.5335		x		0		101		x		x		x		x	12.7217	35.9296
1.455		7.0.0.2		2764.8		x		0		272		x		x		x		x	7109.49	43.2693
1.46		1.0.0.2		89.1803		x		0		104		x		x		x		x	110.199	35.9296
1.46		7.0.0.2		2764.8		x		0		278		x		x		x		x	7109.49	45.0704
1.465		1.0.0.2		89.1803		x		0		106		x		x		x		x	110.199	35.9296
1.465		7.0.0.2		2764.8		x		0		281		x		x		x		x	7109.49	46.8704
